,apelido,atleta_id,clube_id,foto,jogos_num,media_num,nome,pontos_num,posicao_id,preco_num,rodada_id,scout,slug,status_id,variacao_num
259,Joao Rojas,70784,276,https://s.glbimg.com/es/sde/f/2020/03/09/df53a31bb47d9ca7d71c5826b26910ea_FORMATO.png,1,1.0,Joao Robin Rojas Mendoza,1.0,5,4.89,37,"{'FD': 1, 'PI': 2}",joao-rojas,6,-1.11
260,Reinaldo,78850,276,https://s.glbimg.com/es/sde/f/2019/04/01/6d2d1a24cd6dbf9313e0b6efedc5c055_FORMATO.png,29,4.34,Reinaldo Manoel da Silva,-4.8,2,12.42,37,"{'A': 5, 'CA': 3, 'CV': 1, 'DS': 54, 'FC': 31, 'FD': 11, 'FF': 10, 'FS': 36, 'G': 5, 'PI': 359, 'SG': 6}",reinaldo,3,-0.84
261,ZÇ Gabriel,105902,285,https://s.glbimg.com/es/sde/f/2020/02/28/406d8a9fc74d962738e649a8e390169e_FORMATO.png,22,1.17,JosÇ Gabriel dos Santos Silva,1.4,4,2.56,37,"{'CA': 1, 'CV': 2, 'DS': 46, 'FC': 19, 'FF': 2, 'FS': 18, 'PI': 93}",ze-gabriel,6,0.97
262,Bruno Henrique,90285,262,https://s.glbimg.com/es/sde/f/2020/07/21/c6deeaacd987fda728f5e5cb9a7d733c_FORMATO.png,28,5.14,Bruno Henrique Pinto,3.9,5,13.1,37,"{'A': 6, 'CA': 9, 'DS': 38, 'FC': 54, 'FD': 17, 'FF': 23, 'FS': 65, 'FT': 4, 'G': 8, 'I': 12, 'PI': 160, 'PP': 1}",bruno-henrique,7,-0.37
263,V°ctor Cuesta,79113,285,https://s.glbimg.com/es/sde/f/2020/02/27/add8047ee0515010dccf6e0d204c3bb0_FORMATO.png,34,2.85,V°ctor Leandro Cuesta,0.0,3,10.46,37,"{'A': 1, 'CA': 9, 'DS': 50, 'FC': 38, 'FD': 3, 'FF': 4, 'FS': 28, 'FT': 1, 'G': 1, 'PI': 227, 'SG': 14}",victor-cuesta,7,0.0
264,Pedro Henrique,105840,285,https://s.glbimg.com/es/sde/f/2020/02/27/f05e34f440e1b9e862786629262340fa_FORMATO.png,1,-1.0,Pedro Henrique Alves Santana,0.0,3,0.77,37,"{'CA': 1, 'DS': 1, 'FC': 2, 'FD': 1, 'FS': 1, 'PI': 7}",pedro-henrique,6,0.0
265,Zeca,94976,290,https://s.glbimg.com/es/sde/f/2020/08/26/44eafed43db0f7d9f5ef802ee7efa7aa_FORMATO.jpeg,3,-1.07,JosÇ Joaquim de Carvalho,0.0,5,0.75,37,"{'CA': 1, 'DS': 1, 'FC': 3, 'I': 1, 'PI': 2}",zeca,6,0.0
266,Rezende,93798,290,https://s.glbimg.com/es/sde/f/2020/08/26/906a80a770a2e18eff41f8425cbd887a_FORMATO.jpeg,0,0.0,Matheus Rezende Assis,0.0,4,1.0,37,{},rezende,6,0.0
267,Betinho,82876,292,https://s.glbimg.com/es/sde/f/2020/02/27/d7282d39e0f03cd1978cb07173ea3ead_FORMATO.png,22,1.59,Roberto Pimenta Vinagre Filho,0.0,4,3.99,37,"{'A': 1, 'CA': 5, 'DS': 52, 'FC': 39, 'FD': 1, 'FF': 7, 'FS': 24, 'PI': 112}",betinho,7,0.0
268,Eden°lson,63289,285,https://s.glbimg.com/es/sde/f/2020/02/27/dab4d223e4d736b3877f27a6b24a7a0e_FORMATO.png,32,3.42,Eden°lson Andrade Dos Santos,8.4,4,10.0,37,"{'A': 5, 'CA': 6, 'DS': 54, 'FC': 44, 'FD': 8, 'FF': 16, 'FS': 33, 'FT': 1, 'G': 6, 'I': 3, 'PI': 236}",edenilson,7,1.35
269,Filipe Trindade,105341,290,https://s.glbimg.com/es/sde/f/2020/08/26/7532e21446b6281f1eb1d1a3d9e2a803_FORMATO.jpeg,0,0.0,Filipe CÉndido da Trindade,0.0,4,2.0,37,{},filipe-trindade,6,0.0
270,Gabriel,83257,262,https://s.glbimg.com/es/sde/f/2020/07/21/6604f523718cb7a1b17424add935b9b8_FORMATO.png,23,6.26,Gabriel Barbosa Almeida,8.7,5,13.69,37,"{'CA': 2, 'CV': 1, 'DS': 8, 'FC': 8, 'FD': 20, 'FF': 28, 'FS': 31, 'FT': 1, 'G': 13, 'I': 18, 'PI': 105}",gabriel,7,0.37
271,Tadeu,82453,290,https://s.glbimg.com/es/sde/f/2020/08/26/cf01a937d465c1d2b6417bf927da94c7_FORMATO.jpeg,26,2.95,Tadeu Antìnio Ferreira,0.0,1,7.88,37,"{'CA': 2, 'DD': 37, 'DP': 1, 'DS': 1, 'FC': 2, 'FD': 1, 'FS': 9, 'GS': 45, 'PI': 250, 'SG': 7}",tadeu,7,0.0
272,Weverton,71631,275,https://s.glbimg.com/es/sde/f/2019/10/03/58aa0eddfe8c9c684344f4231a233ddf_FORMATO.png,25,2.61,Weverton Pereira da Silva,-1.1,1,7.74,37,"{'DD': 19, 'DS': 3, 'FS': 2, 'GS': 22, 'PI': 205, 'SG': 10}",weverton,6,-1.14
273,Rodrigo Moledo,63354,285,https://s.glbimg.com/es/sde/f/2020/02/27/887c825f63637b345d17570bf49d66fa_FORMATO.png,18,4.04,Rodrigo Modesto da Silva Moledo,0.0,3,7.37,37,"{'CA': 3, 'CV': 1, 'DS': 26, 'FC': 13, 'FD': 1, 'FF': 1, 'FS': 25, 'G': 1, 'PI': 31, 'SG': 9}",rodrigo-moledo,5,0.0
274,Uendel,60852,285,https://s.glbimg.com/es/sde/f/2020/02/27/874b64215923c64744352951788dc4b4_FORMATO.png,14,1.13,Uendel Pereira Gonáalves,0.0,2,2.38,37,"{'A': 1, 'CA': 1, 'CV': 1, 'DS': 22, 'FC': 20, 'FD': 1, 'FS': 6, 'PI': 134, 'SG': 3}",uendel,6,0.0
275,Thiago Galhardo,71844,285,https://s.glbimg.com/es/sde/f/2020/02/27/58765e09575aeed485460352a0980dad_FORMATO.png,28,6.97,Thiago Galhardo do Nascimento Rocha,0.9,4,17.22,37,"{'A': 5, 'CA': 4, 'CV': 1, 'DS': 22, 'FC': 24, 'FD': 18, 'FF': 24, 'FS': 40, 'G': 17, 'I': 16, 'PI': 122, 'PP': 1}",thiago-galhardo,6,-0.85
276,Hugo Souza,101574,262,https://s.glbimg.com/es/sde/f/2020/07/21/8797280aa7931393c0b38693520e8195_FORMATO.png,19,2.69,Hugo de Souza Nogueira,-2.4,1,2.22,37,"{'DD': 19, 'FS': 2, 'GS': 22, 'PI': 120, 'SG': 6}",hugo-souza,7,-0.01
277,Gustavo G¢mez,71684,275,https://s.glbimg.com/es/sde/f/2020/03/09/d8945e5024344014b96d64adab91f4da_FORMATO.png,19,3.32,Gustavo Ra£l G¢mez Portillo,2.8,3,10.99,37,"{'A': 1, 'CA': 3, 'CV': 1, 'DS': 35, 'FC': 25, 'FD': 2, 'FF': 5, 'FS': 18, 'G': 1, 'I': 11, 'PI': 61, 'SG': 7}",gustavo-gomez,6,-0.42
278,Danilo Fernandes,69051,285,https://s.glbimg.com/es/sde/f/2020/02/27/d6d33f8f9a956799465c508d4d9e4263_FORMATO.png,1,1.4,Danilo Fernandes Batista,0.0,1,4.43,37,"{'CA': 1, 'DD': 1, 'FS': 1, 'GS': 1, 'PI': 11}",danilo-fernandes,5,0.0
279,LÇo Santos,95820,264,https://s.glbimg.com/es/sde/f/2020/07/21/c10deb3a4469411c9e7ee2bee05fbeea_FORMATO.png,0,0.0,Leonardo Rodrigues dos Santos,0.0,3,2.0,37,{},leo-santos,6,0.0
280,Natanael,86264,373,https://s.glbimg.com/es/sde/f/2020/09/12/e3f2361fc0584d13ce3b65e8673cf1e6_FORMATO.png,17,3.79,Natanael Batista Pimenta,0.0,2,4.33,37,"{'A': 1, 'CA': 1, 'DS': 32, 'FC': 11, 'FD': 3, 'FF': 5, 'FS': 15, 'G': 2, 'I': 3, 'PI': 148, 'SG': 4}",natanael,6,0.0
281,Arrascaeta,87863,262,https://s.glbimg.com/es/sde/f/2020/07/21/6ad752ca6185d76358f944dab95130fd_FORMATO.png,25,6.46,Giorgian Daniel de Arrascaeta Benedetti,14.1,4,19.33,37,"{'A': 8, 'DS': 41, 'FC': 17, 'FD': 20, 'FF': 17, 'FS': 33, 'FT': 2, 'G': 7, 'PI': 269}",arrascaeta,7,1.38
282,Thiago Neves,38277,292,https://s.glbimg.com/es/sde/f/2020/09/19/e5c460787ad23defe1b6fa4efa97c721_FORMATO.png,27,2.82,Thiago Neves Augusto,8.1,4,6.19,37,"{'A': 2, 'CA': 3, 'DS': 13, 'FC': 11, 'FD': 11, 'FF': 14, 'FS': 16, 'FT': 1, 'G': 6, 'I': 1, 'PI': 186}",thiago-neves,7,1.28
283,Brayan,110416,277,https://s.glbimg.com/es/sde/f/2020/10/22/e9923abcd8ad10bf88a809bf02bbd405_FORMATO.png,0,0.0,Brayan Diogo Ijorski Kruger,0.0,5,1.0,37,{},brayan,6,0.0
284,Boschilia,86841,285,https://s.glbimg.com/es/sde/f/2020/02/27/dbeea99042dc47fc247d3a724d62602b_FORMATO.png,13,3.81,Gabriel Boschilia,0.0,4,8.45,37,"{'A': 1, 'CA': 2, 'DS': 40, 'FC': 24, 'FD': 9, 'FF': 5, 'FS': 14, 'G': 1, 'PI': 92}",boschilia,5,0.0
285,Rodrigo Lindoso,72362,285,https://s.glbimg.com/es/sde/f/2020/02/27/bc31f941c1bb5d6c26ada24af71bcf45_FORMATO.png,29,0.62,Rodrigo Oliveira Lindoso,0.0,4,3.73,37,"{'A': 1, 'CA': 6, 'DS': 40, 'FC': 40, 'FD': 3, 'FF': 4, 'FS': 17, 'PI': 96}",rodrigo-lindoso,6,0.0
286,NikÑo,69705,293,https://s.glbimg.com/es/sde/f/2019/03/30/e389d21dd5909e815633dfb6c0fffca7_FORMATO.png,24,1.98,Maycon Vin°cius Ferreira da Cruz,0.5,4,8.73,37,"{'A': 4, 'CA': 5, 'DS': 16, 'FC': 33, 'FD': 11, 'FF': 14, 'FS': 52, 'FT': 2, 'G': 1, 'I': 10, 'PI': 176, 'PP': 1}",nikao,7,-0.5
287,Vinicius Mingotti,105909,293,https://s.glbimg.com/es/sde/f/2019/07/19/72e2c4c729775230ecaf6dc50d64db45_FORMATO.png,5,2.1,Vinicius Alessandro Mingotti,0.0,5,7.3,37,"{'A': 1, 'DS': 3, 'FC': 2, 'FF': 3, 'FS': 6, 'I': 2, 'PI': 9}",vinicius-mingotti,6,0.0
288,Janderson,97245,373,https://s.glbimg.com/es/sde/f/2020/08/25/c027250715c7203ea603c6335609af2d_FORMATO.png,31,2.86,Janderson Santos de Souza,0.4,5,5.62,37,"{'A': 5, 'CA': 1, 'DS': 32, 'FC': 29, 'FD': 11, 'FF': 19, 'FS': 35, 'G': 3, 'I': 4, 'PI': 201}",janderson,2,-0.6
289,Rodinei,73992,285,https://s.glbimg.com/es/sde/f/2020/02/27/001cd019cd767eafa0c877ae4f8a27ab_FORMATO.png,23,2.06,Rodinei Marcelo de Almeida,-1.0,2,4.37,37,"{'A': 1, 'CA': 5, 'CV': 1, 'DS': 37, 'FC': 30, 'FD': 3, 'FF': 1, 'FS': 25, 'FT': 2, 'PI': 174, 'SG': 6}",rodinei,3,-0.6
290,Keiller,93834,285,https://s.glbimg.com/es/sde/f/2020/02/27/4d3e8df7f1ee40580d75e33e752dcff2_FORMATO.png,0,0.0,Keiller da Silva Nunes,0.0,1,2.0,37,{},keiller,6,0.0
291,Keno,86485,282,https://s.glbimg.com/es/sde/f/2020/08/31/1c7eb530ff0944a5fb26c266c76aac9c_FORMATO.png,28,6.38,Marcos da Silva Franáa,2.9,5,13.51,37,"{'A': 5, 'CA': 4, 'DS': 46, 'FC': 34, 'FD': 28, 'FF': 31, 'FS': 50, 'FT': 4, 'G': 10, 'I': 23, 'PI': 272, 'PP': 1}",keno,7,-0.35
292,Lucas Silva,79701,284,https://s.glbimg.com/es/sde/f/2020/07/19/35677798312c58c5cc2c64f41b79a8dc_FORMATO.png,30,2.08,Lucas Silva Borges,2.0,4,5.54,37,"{'A': 1, 'CA': 6, 'DS': 43, 'FC': 26, 'FD': 7, 'FF': 15, 'FS': 38, 'FT': 1, 'G': 1, 'PI': 106}",lucas-silva,6,-0.01
293,Chur°n,98289,284,https://s.glbimg.com/es/sde/f/2020/10/26/a511db6b41f5552de55575d62a217d3c_FORMATO.png,12,3.47,Diego Chur°n Puyo,0.0,5,8.52,37,"{'A': 1, 'DS': 10, 'FC': 17, 'FF': 5, 'FS': 17, 'FT': 1, 'G': 3, 'I': 2, 'PI': 33}",churin,7,-1.36
294,Marcos Guilherme ,83266,285,https://s.glbimg.com/es/sde/f/2020/02/27/cface4b2faa10e1c22eb8e5dfb7971ad_FORMATO.png,27,0.63,Marcos Guilherme de Almeida Santos Matos,0.0,4,3.18,37,"{'A': 1, 'CA': 2, 'DS': 19, 'FC': 23, 'FD': 4, 'FF': 6, 'FS': 12, 'FT': 1, 'I': 8, 'PI': 58}",marcos-guilherme,6,0.0
295,Rodrigo Dourado,78865,285,https://s.glbimg.com/es/sde/f/2020/02/27/12e542636d28c0dc887fe6ae967dbe52_FORMATO.png,18,2.91,Rodrigo Dourado Cunha,4.8,4,5.9,37,"{'CA': 3, 'DS': 37, 'FC': 24, 'FD': 1, 'FF': 2, 'FS': 18, 'FT': 1, 'G': 3, 'PI': 56}",rodrigo-dourado,7,-0.67
296,Daniel,96468,285,https://s.glbimg.com/es/sde/f/2020/02/27/222ec98ac489a4b1ce5063bdde3d208e_FORMATO.png,1,4.8,Daniel de Sousa Brito,0.0,1,2.4,37,"{'PI': 2, 'SG': 1}",daniel,6,0.0
297,êderson,103099,264,https://s.glbimg.com/es/sde/f/2020/07/21/f49e1a31b6d8b3c32d6aee8a8632243b_FORMATO.png,13,2.26,êderson JosÇ dos Santos Lourenáo da Silva,0.0,4,5.18,37,"{'DS': 25, 'FC': 12, 'FD': 3, 'FF': 3, 'FS': 15, 'PI': 30}",ederson,6,0.0
298,Nonato,100987,285,https://s.glbimg.com/es/sde/f/2020/02/27/4fc30df934657cce0aecf53ef7dc9a8b_FORMATO.png,11,2.35,Gustavo Nonato Santana,0.0,4,4.04,37,"{'CA': 3, 'DS': 22, 'FC': 15, 'FD': 1, 'FF': 3, 'FS': 17, 'G': 1, 'PI': 28}",nonato,6,0.0
299,Saravia,96725,285,https://s.glbimg.com/es/sde/f/2020/03/02/2adf4c12427d0fca9fe94f89118bd866_FORMATO.png,8,7.96,Renzo Saravia,0.0,2,18.78,37,"{'A': 1, 'CA': 1, 'DS': 37, 'FC': 12, 'FD': 1, 'FF': 2, 'FS': 15, 'PI': 56, 'SG': 5}",saravia,5,0.0
300,Reinaldo,104420,293,https://s.glbimg.com/es/sde/f/2020/03/03/12600160dfe6fed9a606921db8b0a862_FORMATO.png,10,0.86,Reinaldo Nascimento Satorno,0.0,5,2.25,37,"{'DS': 10, 'FC': 11, 'FF': 3, 'FS': 9, 'PI': 28}",reinaldo,6,0.0
301,LÇo Matos,37866,267,https://s.glbimg.com/es/sde/f/2020/11/05/c691cbfaec7f0b947c51a8cf861340a1_FORMATO.png,16,1.83,Leonardo de Matos Cruz,5.6,2,6.05,37,"{'A': 2, 'CA': 8, 'DS': 19, 'FC': 31, 'FD': 5, 'FF': 5, 'FS': 9, 'G': 1, 'I': 1, 'PI': 151, 'SG': 5}",leo-matos,7,0.97
302,Daniel Cabral,110465,262,https://s.glbimg.com/es/sde/f/2020/10/26/bdf760a76845c8c7297360206a79edc1_FORMATO.png,0,0.0,Daniel Cabral de Oliveira,0.0,4,2.0,37,{},daniel-cabral,6,0.0
303,Michel Ara£jo ,107173,266,https://s.glbimg.com/es/sde/f/2020/08/11/5acb05c96172c81382ad77978909d458_FORMATO.png,26,3.0,Michel Daryl Ara£jo Villar,0.9,4,6.54,37,"{'CA': 5, 'DS': 35, 'FC': 33, 'FD': 10, 'FF': 18, 'FS': 73, 'FT': 3, 'G': 1, 'I': 1, 'PI': 101}",michel-araujo,6,0.22
304,Miranda,101720,267,https://s.glbimg.com/es/sde/f/2020/08/17/1cbd279a52f1e6ab977c059e6068442a_FORMATO.png,17,1.56,Matheus dos Santos Miranda,0.0,3,3.34,37,"{'CA': 1, 'DS': 30, 'FC': 18, 'FF': 1, 'FS': 11, 'PI': 91, 'SG': 2}",miranda,6,0.0
305,Guilherme Arana,87228,282,https://s.glbimg.com/es/sde/f/2020/08/31/cf251bf07d0350a8081b6b0e7bfb7950_FORMATO.png,33,5.21,Guilherme Antonio Arana Lopes,8.0,2,17.48,37,"{'A': 8, 'CA': 4, 'DS': 51, 'FC': 44, 'FD': 19, 'FF': 22, 'FS': 41, 'G': 4, 'I': 1, 'PI': 367, 'SG': 11}",guilherme-arana,7,0.89
306,Matheus Bueno,101832,294,https://s.glbimg.com/es/sde/f/2020/03/03/a159f5ccd62c81f4ada32db91977a6be_FORMATO.png,25,0.97,Matheus Bueno Batista,-1.8,4,1.78,37,"{'CA': 1, 'DS': 28, 'FC': 19, 'FD': 3, 'FF': 4, 'FS': 17, 'PI': 73}",matheus-bueno,6,-0.42
307,Leandro Castan,38505,267,https://s.glbimg.com/es/sde/f/2020/08/17/49c8817c8d46dc60dc7ed4af79fa9953_FORMATO.png,26,2.71,Leandro Castan da Silva,9.5,3,13.1,37,"{'CA': 3, 'CV': 1, 'DS': 51, 'FC': 26, 'FD': 1, 'FF': 1, 'FS': 24, 'PI': 107, 'SG': 8}",leandro-castan,7,1.57
308,Maur°cio,105647,285,https://s.glbimg.com/es/sde/f/2020/11/05/764235c95a2022213c0c091c00cbb5e0_FORMATO.png,8,2.14,Maur°cio MagalhÑes Prado,0.9,4,5.33,37,"{'A': 1, 'CA': 1, 'DS': 5, 'FC': 5, 'FD': 1, 'FF': 1, 'FS': 7, 'G': 1, 'PI': 19}",mauricio,6,0.37
309,Sarrafiore,101315,294,https://s.glbimg.com/es/sde/f/2020/09/17/8f1169f09495acbeed3fec9bcfc07aa0_FORMATO.png,15,2.26,Mart°n Nicol†s Sarrafiore,0.0,4,2.87,37,"{'CA': 2, 'DP': 1, 'DS': 15, 'FC': 11, 'FD': 4, 'FF': 11, 'FS': 10, 'G': 1, 'PI': 52}",sarrafiore,7,0.0
310,Leonardo,108424,373,https://s.glbimg.com/es/sde/f/2020/10/29/58bd0e0b96262b9f0d74c0126f321e00_FORMATO.png,0,0.0,Leonardo Siqueira de Paiva Bezerra,0.0,1,2.0,37,{},leonardo,6,0.0
311,Chico,50446,290,https://s.glbimg.com/es/sde/f/2020/10/29/ad8a8e68f1dce70d212df37ec08ea32a_FORMATO.png,3,-0.13,Luis Francisco Grando,0.0,3,2.84,37,"{'CA': 2, 'DS': 2, 'FC': 1, 'FD': 1, 'FF': 1, 'FS': 2, 'PI': 9}",chico,6,0.0
312,Heitor,104649,285,https://s.glbimg.com/es/sde/f/2020/02/27/46ea70366228afe849358bbedd6c18e1_FORMATO.png,11,4.71,Heitor Rodrigues da Fonseca,3.3,2,5.33,37,"{'A': 4, 'CA': 3, 'CV': 1, 'DS': 30, 'FC': 12, 'FD': 2, 'FF': 2, 'FS': 15, 'PI': 77, 'SG': 3}",heitor,7,-0.71
313,MarcÑo Silva,78856,292,https://s.glbimg.com/es/sde/f/2020/02/27/79ca1f19561511f316107b776b58d2e4_FORMATO.png,23,1.56,Marcos Antìnio Almeida Silva,-2.7,4,3.67,37,"{'CA': 8, 'DS': 48, 'FC': 46, 'FF': 8, 'FS': 16, 'G': 2, 'PI': 35}",marcao-silva,7,-0.25
314,Alexander,105553,267,https://s.glbimg.com/es/sde/f/2020/08/17/04dabf6e989b05faa5971fc2517b259a_FORMATO.png,0,0.0,Alexander Silva de Lucena,0.0,1,3.0,37,{},alexander,6,0.0
315,Ronaldo Silva,71640,292,https://s.glbimg.com/es/sde/f/2020/07/19/6262a00677d1041e87f100faa6c04f45_FORMATO.png,3,-2.2,Ronaldo Henrique Silva,0.0,5,0.81,37,"{'CA': 1, 'CV': 1, 'DS': 1, 'FC': 1, 'FD': 1, 'I': 2, 'PI': 3}",ronaldo-silva,6,0.0
316,Abel Ferreira,110506,275,https://s.glbimg.com/es/sde/f/2020/11/03/183844106bb1f78efb7a628315b4b01a_FORMATO.png,13,4.5,Abel Fernando Moreira Ferreira,2.28,6,11.92,37,{},abel-ferreira,7,-0.88
317,Rayan,106880,354,https://s.glbimg.com/es/sde/f/2020/11/04/ec2f7a7f5a8c8b3cb8176140d78b31ca_FORMATO.png,0,0.0,Vin°cius Rayan Pereira dos Santos,0.0,5,1.0,37,{},rayan,6,0.0
318,Guilherme Nunes,101912,277,https://s.glbimg.com/es/sde/f/2018/05/23/7e91393fb9d0c73f8ae12e9e96c38308_FORMATO.png,3,1.03,Guilherme Nunes da Silva,0.0,4,1.46,37,"{'CA': 1, 'DS': 6, 'FC': 3, 'FF': 1, 'FS': 1, 'PI': 7}",guilherme-nunes,6,0.0
319,Bruno Gomes,106202,267,https://s.glbimg.com/es/sde/f/2020/08/17/76089d8528afa499ba3467eaa5e1b180_FORMATO.png,20,1.08,Bruno Gomes da Silva Clevel†rio,2.3,4,3.08,37,"{'CA': 4, 'CV': 2, 'DS': 39, 'FC': 36, 'FD': 1, 'FF': 3, 'FS': 45, 'PI': 76}",bruno-gomes,7,0.31
320,Juninho,107677,267,https://s.glbimg.com/es/sde/f/2020/03/13/7c86524fe7de88fe7eaf75ee5df21eb2_FORMATO.png,16,1.61,Alexandre de Almeida da Silva J£nior,0.6,4,2.89,37,"{'A': 1, 'CA': 1, 'DS': 18, 'FC': 11, 'FD': 2, 'FF': 6, 'FS': 15, 'PI': 45}",juninho,2,-0.03
321,Lucas Ramos,106000,285,https://s.glbimg.com/es/sde/f/2020/07/20/7b0e0156fc1cd2d84d7b0e0e46ddd001_FORMATO.png,0,0.0,Lucas de Ramos Silveira,0.0,4,1.0,37,{},lucas-ramos,6,0.0
322,Peglow,106821,285,https://s.glbimg.com/es/sde/f/2020/02/27/5c7fe67d54b296320092b526cff1e6bb_FORMATO.png,15,2.32,JoÑo Gabriel Martins Peglow,0.2,4,2.18,37,"{'A': 3, 'CA': 1, 'DS': 10, 'FC': 14, 'FD': 2, 'FF': 3, 'FS': 4, 'G': 2, 'I': 2, 'PI': 29}",peglow,6,-1.08
323,Pereira,97711,373,https://s.glbimg.com/es/sde/f/2020/11/13/9dbc967183974e31afd1cefae91b83a9_FORMATO.png,9,3.44,Matheus Sousa Pereira,0.0,3,4.65,37,"{'CA': 3, 'DS': 12, 'FC': 5, 'FD': 1, 'FF': 1, 'FS': 7, 'G': 1, 'PI': 11, 'SG': 3}",pereira,6,0.0
324,Tiago Silva,107182,354,https://s.glbimg.com/es/sde/f/2020/11/04/8afe0258fc6f94ae9cf5bed05d6d7252_FORMATO.png,0,0.0,Francisco Tiago da Silva Santos,0.0,4,1.0,37,{},tiago-silva,6,0.0
325,ânio,107516,263,https://s.glbimg.com/es/sde/f/2020/08/07/85303901d1593584e115c63637418564_FORMATO.png,3,1.87,SebastiÑo ânio Santos de Almeida,3.1,4,1.38,37,"{'DS': 2, 'FD': 2, 'FS': 4, 'I': 1, 'PI': 3}",enio,7,0.32
326,Ulisses,101647,267,https://s.glbimg.com/es/sde/f/2020/08/17/0e567592573809f02b9880554b15c431_FORMATO.png,0,0.0,Ulisses Wilson Jeronymo Rocha ,0.0,3,2.0,37,{},ulisses,6,0.0
327,Kuscevic,98619,275,https://s.glbimg.com/es/sde/f/2020/11/05/474301b42de21f3723694c3a39533818_FORMATO.png,5,5.08,Benjam°n Kuscevic Jaramillo,0.0,3,6.75,37,"{'CA': 1, 'DS': 10, 'FC': 6, 'FD': 1, 'FS': 6, 'FT': 1, 'PI': 18, 'SG': 3}",kuscevic,7,0.0
328,Johnny ,106002,285,https://s.glbimg.com/es/sde/f/2020/02/27/fd6f78bc8647dd5e9fc9090d28654546_FORMATO.png,13,1.31,JoÑo Lucas Souza Cardoso,-0.6,4,2.0,37,"{'DS': 16, 'FC': 4, 'FD': 1, 'FF': 2, 'FS': 6, 'PI': 27}",johnny,6,-0.11
329,Alyson,110561,290,https://s.glbimg.com/es/sde/f/2020/11/14/c9b0f1297c6448108c23501a0fb56859_FORMATO.png,1,6.6,Alyson JosÇ da Motta,0.0,5,2.85,37,"{'A': 1, 'DS': 1, 'FC': 1, 'FF': 1, 'FS': 1, 'PI': 2}",alyson,6,0.0
330,Gustavo Torres,101413,267,https://s.glbimg.com/es/sde/f/2020/11/27/ace62345e6a036076f14fdccadcaf5c0_FORMATO.png,8,1.34,Gustavo Adolfo Torres Grueso,0.0,5,4.51,37,"{'A': 1, 'CA': 1, 'DS': 8, 'FC': 12, 'FD': 2, 'FF': 7, 'FS': 3, 'I': 1, 'PI': 33}",gustavo-torres,6,0.0
331,Rafael Thyere,83048,292,https://s.glbimg.com/es/sde/f/2020/02/27/cd5877e8c279581d18c1826dd364a279_FORMATO.png,8,1.69,Rafael Thyere de Albuquerque Marques,-4.4,3,2.47,37,"{'CA': 2, 'DS': 5, 'FC': 3, 'FS': 3, 'GC': 1, 'PI': 25, 'SG': 4}",rafael-thyere,7,-1.59
332,Vidal,95540,290,https://s.glbimg.com/es/sde/f/2020/07/19/36c40558e9926c8e0a5f84347d08142e_FORMATO.png,1,-0.7,Cristiano da Silva Vidal,0.0,2,1.43,37,"{'FC': 1, 'PI': 2}",vidal,6,0.0
333,Jemerson,84263,264,https://s.glbimg.com/es/sde/f/2020/11/06/e198e31fd420c974a4af352bc0fd0a4d_FORMATO.png,3,5.9,Jemerson de Jesus Nascimento,6.4,3,6.99,37,"{'DS': 4, 'FC': 2, 'FF': 1, 'PI': 11, 'SG': 3}",jemerson,7,0.1
334,Vargas,69102,282,https://s.glbimg.com/es/sde/f/2020/11/09/cb8b9463d4eb0ae15c7d51da96d5d3ac_FORMATO.png,13,3.02,Eduardo Jes£s Vargas Rojas,-0.6,5,8.67,37,"{'A': 1, 'CA': 1, 'DS': 10, 'FC': 7, 'FD': 5, 'FF': 11, 'FS': 11, 'FT': 2, 'G': 2, 'I': 7, 'PI': 50, 'PP': 1}",vargas,6,-0.17
335,Luan Polli ,88916,292,https://s.glbimg.com/es/sde/f/2020/02/27/bd93895c12a44bedff2c8516452fc868_FORMATO.png,28,1.35,Luan Polli Gomes,-2.9,1,3.97,37,"{'CA': 4, 'DD': 28, 'FC': 1, 'FS': 3, 'GS': 38, 'PI': 309, 'SG': 8}",luan-polli,7,-2.16
336,Iago Maidana,89226,292,https://s.glbimg.com/es/sde/f/2020/07/19/41ce77506da0f68a1af80fc131b3ce50_FORMATO.png,31,2.55,Iago Justen Maidana Martins,0.0,3,6.71,37,"{'A': 1, 'CA': 8, 'DS': 44, 'FC': 37, 'FD': 2, 'FF': 8, 'FS': 16, 'G': 4, 'PI': 189, 'SG': 7}",iago-maidana,7,0.0
337,Bruninho,101716,292,https://s.glbimg.com/es/sde/f/2020/07/19/a8a4dd85c718d51ded9273e2453ecfd5_FORMATO.png,15,1.2,Bruno Roberto Pereira da Silva,0.0,4,3.58,37,"{'CA': 1, 'DS': 9, 'FC': 7, 'FD': 6, 'FF': 3, 'FS': 5, 'FT': 2, 'I': 1, 'PI': 30}",bruninho,6,0.0
338,Jonathan Cafu,78580,264,https://s.glbimg.com/es/sde/f/2020/11/09/72663d168227b1d3b1e97197fb92447a_FORMATO.png,2,1.85,Jonathan Renato Barbosa,0.0,5,4.67,37,"{'DS': 3, 'FC': 1, 'FS': 3, 'PI': 3}",jonathan-cafu,6,0.0
